xmin,ymin,xmax,ymax,label,image_path,annotator,flight_name
1513.4090851640406,3292.3022219376307,1558.4063820470149,3343.299158405002,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1603.4036789299896,3323.8003297557134,1678.399173734947,3409.295193833365,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1616.902867994882,3401.7956443528674,1679.899083631046,3448.292851131941,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1688.8985430076405,3410.795103729464,1727.8962003062184,3454.2924907163383,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1730.8960200984175,3392.7961849762737,1778.89313677359,3472.2914094695284,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1771.3935872930942,3469.29158967733,1837.3896227214568,3530.7878954173957,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1240.4254840739957,3364.2978969503906,1277.9232314764745,3413.7949235216624,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1294.422240333565,3383.7967255996787,1349.9189064892337,3434.79366206705,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1337.9196273204402,3392.7961849762737,1373.91746482682,3427.294112586554,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1382.9169242034143,3395.796004768472,1423.414491398091,3437.7934818592475,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1441.4134101512816,3367.297716742587,1490.9104367225534,3413.794923521661,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1424.9144012941906,3413.794923521661,1468.4117882810658,3455.7924006124367,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1490.9104367225536,3383.7967255996787,1538.9075533977261,3445.2930313397437,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1574.9053909041054,3409.2951938333645,1616.9028679948817,3448.2928511319424,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1522.4085445406356,3455.7924006124376,1585.4047601767998,3521.7884360408,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1471.4116080732645,3452.79258082024,1531.4080039172306,3506.7893370798092,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1432.4139507746866,3454.292490716337,1480.4110674498593,3514.2888865603036,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1372.4175549307208,3448.2928511319415,1420.4146716058933,3485.7905985344205,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1312.4211590867549,3449.7927610280417,1366.4179153463242,3487.29050843052,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1238.9255741778964,3463.2919500929333,1289.9225106452673,3524.788255832999,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1210.4272861520128,3416.7947433138606,1265.9239523076812,3485.790598534421,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1157.9304397885428,3425.794202690455,1210.4272861520128,3467.791679781232,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1160.9302595807408,3461.792040196834,1217.926835632508,3524.788255832999,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1162.4301694768399,3515.7887964564034,1216.4269257364092,3562.2860032354756,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1273.4235017881767,3482.790778742223,1321.4206184633497,3560.786093339379,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1277.9232314764745,3440.7933016514467,1324.420438255548,3485.790598534421,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1331.9199877360438,3491.790238118818,1381.4170143073156,3530.7878954173952,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1333.4198976321427,3524.788255832999,1387.4166538917118,3575.78519230037,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1390.4164736839105,3484.290688638322,1439.9135002551823,3536.7875350017925,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1406.915482541001,3518.788616248602,1465.4119684888676,3578.7850120925686,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1457.912419008372,3548.7868141705862,1510.4092653718421,3613.2829397028495,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1405.4155726449019,3569.785552715973,1459.4123289044712,3641.781227728732,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1496.91007630695,3511.289066768107,1547.9070127743212,3571.285462612074,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1589.904489865097,3550.2867240666837,1637.9016065402695,3628.2820386638396,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1657.4004351895587,3473.7913193656277,1726.3962904101197,3530.7878954173952,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1609.4033185143867,3515.7887964564034,1693.3982726959387,3584.7846516769646,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1565.905931527511,3505.2894271837094,1607.9034086182871,3550.286724066684,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1606.4034987221878,3455.7924006124376,1660.4002549817571,3502.2896073915113,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1727.896200306218,3512.788976664205,1781.8929565657877,3560.7860933393777,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1757.8943982282017,3566.785732923776,1790.8924159423827,3616.2827594950472,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1714.3970112413265,3566.7857329237754,1762.3941279164994,3617.7826693911466,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1657.4004351895587,3584.7846516769655,1706.8974617608308,3632.781768352139,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1549.4069226704203,3599.783750637956,1609.4033185143867,3649.2807772092287,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1495.4101664108503,3587.784471469163,1543.4072830860232,3641.7812277287317,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1330.4200778399447,3590.7842912613623,1387.4166538917123,3665.7797860663195,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1297.422060125763,3544.287084482288,1352.9187262814316,3617.782669391146,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1225.4263851130042,3518.788616248602,1276.4233215803752,3566.7857329237736,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1195.4281871910212,3557.78627354718,1249.4249434505907,3611.7830298067483,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1253.924673138888,3566.7857329237736,1301.9217898140605,3635.781588144335,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1229.9261148013015,3631.2818584560378,1291.4224205413666,3691.2782543000044,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1180.4290882300297,3601.283660534055,1226.9262950091031,3647.780867313129,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1189.4285476066245,3671.779425650715,1234.4258444895993,3719.7765423258875,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1142.9313408275477,3725.776181910285,1210.4272861520121,3803.7714965074374,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1283.9228710608709,3668.7796058585177,1322.920528359449,3709.277173053195,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1222.426565320806,3710.777082949293,1265.9239523076812,3763.2739293127634,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1246.425123658392,3751.27465014397,1294.422240333565,3802.2715866113413,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1268.9237720998792,3713.7769027414915,1318.4207986711515,3763.2739293127634,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1313.921068982854,3673.2793355468143,1364.9180054502249,3739.275370975177,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1357.4184559697292,3650.780687105327,1405.4155726449019,3710.7770829492924,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1382.916924203415,3631.2818584560378,1432.4139507746866,3680.7788850273105,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1402.4157528527035,3652.280597001426,1463.9120585927685,3724.2762720141845,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1453.4126893200742,3640.2813178326332,1501.4098059952469,3701.7776235726983,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1493.9102565147516,3626.7821287677425,1550.9068325665196,3688.278434507807,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1499.9098960991485,3686.7785246117073,1538.9075533977266,3724.276272014186,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1558.406382047015,3667.2796959624184,1609.4033185143867,3722.776362118086,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1619.9026877870804,3641.781227728732,1666.399894566154,3683.778704819509,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1661.9001648778565,3676.2791553390125,1697.898002384236,3715.27681263759,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1730.8960200984175,3632.781768352137,1793.8922357345816,3689.778344403905,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1837.3896227214564,3692.778164196105,1891.3863789810257,3746.774920455675,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1738.3955695789127,3689.778344403905,1775.8933169813913,3736.275551182979,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1693.3982726959382,3713.7769027414924,1732.395929994516,3764.773839208863,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1366.4179153463242,3721.2764522219863,1411.4152122292987,3764.773839208862,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1322.920528359449,3752.774560040069,1363.4180955541258,3796.271947026946,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1282.422961164772,3784.2726678581525,1315.4209788789533,3814.2708657801354,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1286.922690853069,3808.2712261957386,1363.4180955541258,3851.7686131826135,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1403.9156627488026,3725.776181910285,1465.411968488868,3772.2733886893584,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1462.4121486966696,3716.7767225336897,1511.9091752679415,3758.7741996244654,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1409.9153023331996,3757.274289728368,1483.4108872420577,3824.770235052829,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1490.9104367225536,3749.774740247871,1535.9077336055282,3797.771856923045,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1511.9091752679415,3728.776001702485,1565.9059315275113,3784.2726678581525,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1556.906472150916,3721.2764522219877,1615.4029580987828,3775.273208481558,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1625.9023273714768,3722.776362118086,1682.8989034232445,3799.271766819142,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1576.405300800205,3785.7725777542514,1634.9017867480718,3832.2697845333237,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1714.3970112413265,3790.2723074425485,1771.3935872930942,3842.7691538060176,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1490.9104367225536,3763.2739293127634,1582.4049403846016,3839.7693340138208,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1472.9115179693636,3814.2708657801345,1513.4090851640408,3857.76825276701,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1783.3928664618875,3784.2726678581507,1840.389442513655,3821.7704152606298,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1811.891154487771,3776.773118377656,1898.8859284615219,3857.7682527670104,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1765.3939477086974,3841.269243909919,1822.3905237604652,3877.267081416298,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1642.4013362285673,3803.77149650744,1693.3982726959387,3863.7678923514068,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1352.9187262814319,3796.2719470269453,1417.4148518136956,3854.7684329748117,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1399.4159330605055,3818.770595468432,1444.41322994348,3857.76825276701,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1585.4047601768,3842.560639925273,1637.90160654027,3880.0583873277515,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1504.4096257874457,3848.56027950967,1556.906472150916,3896.5573961848427,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1184.928817918327,3869.5590180550575,1238.9255741778966,3919.056044626329,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1183.428908022228,3922.055864418528,1253.924673138888,3988.0518998468897,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1250.9248533466898,3884.5581170160494,1289.9225106452677,3943.0546029639163,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1285.4227809569704,3947.5543326522143,1334.919807528242,3989.551809742989,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1312.4211590867549,3868.0591081589578,1349.9189064892337,3923.5557743146273,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1345.4191768009364,3833.561180548677,1394.9162033722082,3902.557035769238,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1348.4189965931344,3901.05712587314,1396.4161132683066,3956.5537920288084,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1367.917825242423,3959.5536118210075,1414.4150320214967,4060.047574859645,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1325.920348151647,3935.555053483421,1369.417735138522,3998.5512691195854,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1408.4153924371003,3868.059108158957,1453.4126893200746,3913.0564050419316,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1388.9165637878114,3916.056224834132,1442.9133200473807,3961.053521717107,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1301.921789814061,4060.0475748596496,1354.418636177531,4115.544241015317,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1442.9133200473807,3917.55613473023,1478.9111575537606,3967.053161301502,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1424.9144012941908,3973.052800885899,1466.911878384967,4027.049557145469,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1496.91007630695,3922.055864418528,1556.906472150916,3967.0531613015028,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1469.9116981771656,3959.5536118210075,1517.9088148523383,4010.550548288378,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1429.4141309824886,4021.049917561071,1474.4114278654629,4066.047214444046,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1339.4195372165395,4163.54135769049,1384.4168340995136,4219.0380238461585,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1394.916203372208,4135.043069664607,1445.9131398395793,4195.039465508573,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1427.9142210863893,4082.5462233011376,1475.9113377615618,4141.0427092490045,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1463.9120585927687,4045.0484758986586,1501.4098059952476,4090.045772781634,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1532.9079138133297,3896.5573961848427,1594.4042195533948,3983.5521701585926,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1586.904670072899,3908.5566753536364,1642.4013362285677,3958.0537019249077,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1649.9008857090635,3874.058747743356,1705.3975518647317,3947.554332652214,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1688.898543007641,3838.0609102369776,1733.8958398906154,3889.057846704349,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1724.8963805140206,3907.0567654575366,1783.3928664618875,3979.0524404702965,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1777.393226877491,3929.555413899024,1831.38998313706,3986.5519899507926,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1757.8943982282024,3872.5588378472567,1826.8902534487634,3931.0553237951235,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1922.8844867991086,3848.56027950967,1985.8807024352727,3920.5559545224287,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1990.38043212357,3949.0542425483136,2032.3779092143461,3979.0524404702965,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
2044.3771883831394,3971.5528909898,2096.8740347466096,4015.050277976675,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1915.3849373186126,3937.05496337952,1970.881603474281,4018.0500977688744,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1985.8807024352727,4009.0506383922784,2036.8776389026436,4055.5478451713525,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1501.4098059952478,4001.551088911782,1552.406742462619,4052.548025379153,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1543.4072830860239,3973.052800885899,1586.904670072899,4019.550007664973,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1604.903588826089,3973.052800885899,1657.4004351895587,4022.549827457171,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1633.401876851973,3941.5546930678183,1681.3989935271459,3989.5518097429904,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1681.3989935271459,3959.553611821006,1732.3959299945168,4027.049557145468,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
1729.3961102023181,3982.0522602624937,1787.8925961501852,4034.5491066259638,Phalacrocorax auritus,C3_L3_F44_T20230426_094039_272.jpg,"Brier Klossing b.klossing@ufl.edu, 20",JPG_20230426_093700
